ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2017-05-03T17:00:00+02:00;101790.0;-20.0;8.0;270.0;3.0;284.25;281.15;81.0;5000.0;61.0;6.0;6.0;100.0;7.0;450.0;38.0;;;100700.0;;;50.0;;;;;;;;4.0;4.0;-10.0;2.0;0.0;0.0;-30.0;1.0;3.2;3.6;4.4;4.8;;;;;3.0;8.0;300.0;1.0;8.0;600.0;7.0;6.0;1400.0;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,11010
7149;2017-05-05T20:00:00+02:00;101250.0;-240.0;6.0;90.0;6.2;290.45;281.05;54.0;20000.0;2.0;1.0;1.0;60.0;1.0;1250.0;31.0;20.0;12.0;100190.0;;;;281.85;;291.15;;;;;;8.7;-10.0;;;;;;0.0;;0.0;;;;;;1.0;8.0;1290.0;5.0;0.0;6900.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,11011
7149;2017-10-20T05:00:00+02:00;100900.0;90.0;3.0;230.0;4.2;286.35;283.75;84.0;15000.0;21.0;6.0;2.0;90.0;7.0;1750.0;35.0;;;99830.0;;;-40.0;;;;;;;;6.9;7.7;-10.0;2.0;0.0;0.0;-30.0;-0.1;5.0;5.0;5.0;5.0;;;;;7.0;6.0;1800.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,11012
7149;2017-04-07T14:00:00+02:00;102680.0;-90.0;8.0;110.0;2.0;288.55;277.55;48.0;16000.0;2.0;0.0;0.0;40.0;0.0;8000.0;30.0;20.0;11.0;101600.0;;;-280.0;;;;;;;;4.6;4.6;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,11013
7149;2017-04-08T05:00:00+02:00;102460.0;-70.0;7.0;30.0;1.0;280.75;278.35;85.0;5130.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101350.0;;;-310.0;;;;;;;;1.2;1.8;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;7.600000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4,"",11014
7149;2017-04-08T08:00:00+02:00;102500.0;40.0;3.0;40.0;2.4;281.15;278.45;83.0;6000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101390.0;;;-260.0;279.05;;289.55;;;;;3.6;4.4;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,11015
7149;2017-04-08T14:00:00+02:00;102370.0;-100.0;8.0;50.0;2.6;291.25;279.15;45.0;8400.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101300.0;;;-300.0;;;;;;;;7.9;7.9;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,11016
7149;2017-04-11T02:00:00+02:00;102720.0;70.0;0.0;20.0;3.3;280.05;273.25;62.0;30000.0;2.0;2.0;2.0;60.0;0.0;8000.0;30.0;20.0;11.0;101600.0;;;600.0;;;;;;;;5.0;8.1;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;6.900000000000034;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;4,11017
7149;2017-08-17T05:00:00+02:00;101770.0;-70.0;8.0;200.0;2.7;289.65;285.75;78.0;30000.0;3.0;2.0;2.0;90.0;7.0;5500.0;30.0;23.0;;100700.0;;;-310.0;;;;;;;;3.3;3.3;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.4;0.6;;;;;7.0;3.0;5500.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,11018
7149;2017-08-18T17:00:00+02:00;101430.0;-50.0;8.0;240.0;7.1;295.95;287.25;58.0;25000.0;1.0;1.0;1.0;50.0;4.0;1250.0;32.0;20.0;10.0;100390.0;;;-220.0;;;;;;;;9.7;10.0;-10.0;1.0;0.0;0.0;-30.0;0.0;-0.1;1.0;6.0;15.1;;;;;4.0;8.0;1050.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,11019
