ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2021-08-07T14:00:00+02:00;100220.0;-80.0;8.0;210.0;7.5;291.15;288.45;84.0;18000.0;80.0;8.0;6.0;75.0;6.0;800.0;39.0;20.0;10.0;99180.0;;;-510.0;;;;;;;;12.2;12.9;-10.0;2.0;0.0;0.0;-60.0;1.2;2.2;2.2;2.2;2.2;;;;;3.0;8.0;630.0;5.0;6.0;2100.0;1.0;9.0;700.0;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21010
7149;2021-08-11T08:00:00+02:00;102010.0;90.0;3.0;320.0;0.5;289.95;289.15;95.0;13540.0;1.0;1.0;1.0;40.0;3.0;800.0;31.0;20.0;10.0;100940.0;;;200.0;288.35;;296.75;;;;;0.8;1.6;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;-0.1;;;;;2.0;6.0;900.0;2.0;6.0;1500.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,21011
7149;2021-08-11T17:00:00+02:00;101840.0;-100.0;8.0;270.0;1.9;300.15;287.25;45.0;25000.0;3.0;0.0;0.0;50.0;2.0;1750.0;31.0;20.0;12.0;100810.0;;;110.0;;;;;;;;4.5;5.2;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;8.0;1620.0;3.0;0.0;8000.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21012
7149;2021-08-14T05:00:00+02:00;102280.0;-70.0;8.0;20.0;2.2;289.75;285.05;74.0;20000.0;1.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101210.0;;;120.0;;;;;;;;3.0;3.7;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21013
7149;2021-08-18T05:00:00+02:00;102040.0;-80.0;7.0;280.0;4.5;288.45;286.25;87.0;15000.0;2.0;2.0;2.0;100.0;7.0;450.0;35.0;;;100970.0;;;-200.0;;;;;;;;7.7;7.7;-10.0;0.0;0.0;0.0;-30.0;-0.1;-0.1;-0.1;-0.1;-0.1;;;;;7.0;6.0;480.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;15.300000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8,"",21014
7149;2021-08-20T23:00:00+02:00;101780.0;50.0;1.0;70.0;1.5;292.45;286.15;67.0;44980.0;1.0;1.0;1.0;50.0;0.0;7800.0;30.0;20.0;11.0;100720.0;;;40.0;;;;;;;;2.5;4.2;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;0.0;7800.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,21015
7149;2021-08-24T23:00:00+02:00;102320.0;50.0;1.0;40.0;6.2;291.55;282.65;56.0;20000.0;2.0;0.0;0.0;10.0;0.0;8000.0;30.0;20.0;11.0;101250.0;;;-150.0;;;;;;;;9.8;11.1;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,21016
7149;2021-08-25T02:00:00+02:00;102310.0;-20.0;8.0;40.0;5.6;288.75;282.65;67.0;20000.0;2.0;0.0;0.0;10.0;0.0;8000.0;30.0;20.0;11.0;101230.0;;;-150.0;;;;;;;;8.1;9.2;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,21017
7149;2021-08-25T08:00:00+02:00;102210.0;-10.0;6.0;20.0;4.2;287.35;283.15;76.0;30000.0;2.0;0.0;0.0;10.0;0.0;8000.0;30.0;20.0;11.0;101130.0;;;-250.0;286.55;;294.75;;;;;6.8;7.6;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,21018
7149;2021-10-09T23:00:00+02:00;102690.0;90.0;3.0;30.0;2.3;285.45;281.95;79.0;15000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101600.0;;;-10.0;;;;;;;;3.7;4.9;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.2;0.2;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,21019
