ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2018-09-12T08:00:00+02:00;102140.0;10.0;0.0;260.0;1.1;285.55;284.15;91.0;18940.0;0.0;0.0;0.0;;0.0;;;;;101050.0;;;-350.0;285.45;;297.85;;;;;1.3;2.6;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;12.400000000000034;12.300000000000011;;24.700000000000045;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9,13010
7149;2018-09-13T17:00:00+02:00;102140.0;-30.0;7.0;10.0;4.2;290.35;286.25;77.0;8740.0;1.0;2.0;2.0;100.0;8.0;450.0;35.0;;;101070.0;;;150.0;;;;;;;;6.4;7.8;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.4;0.4;;;;;8.0;6.0;540.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,nuages se dissipant ou devenant moins épais;17.200000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9,13011
7149;2018-09-15T11:00:00+02:00;102690.0;110.0;1.0;210.0;1.4;290.65;284.45;67.0;30000.0;1.0;0.0;0.0;25.0;1.0;450.0;31.0;20.0;11.0;101620.0;;;400.0;;;;;;;;2.9;2.9;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8.0;550.0;2.0;0.0;8000.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,13012
7149;2018-09-17T11:00:00+02:00;101950.0;10.0;0.0;150.0;2.2;292.65;283.35;55.0;25000.0;2.0;2.0;2.0;60.0;0.0;8000.0;30.0;20.0;11.0;100890.0;;;-270.0;;;;;;;;4.0;4.9;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;5.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;19.5;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9,13013
7149;2018-09-21T11:00:00+02:00;101350.0;460.0;1.0;280.0;7.0;288.85;284.05;73.0;18240.0;1.0;2.0;2.0;90.0;1.0;800.0;31.0;23.0;12.0;100280.0;;;-660.0;;;;;;;;11.3;12.2;-10.0;1.0;0.0;0.0;-30.0;0.0;1.0;1.4;1.4;1.4;;;;;1.0;8.0;800.0;3.0;3.0;4700.0;7.0;0.0;7200.0;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,13014
7149;2018-11-03T04:00:00+01:00;103000.0;-90.0;7.0;270.0;1.4;272.95;272.35;96.0;5070.0;1.0;0.0;0.0;10.0;0.0;8000.0;30.0;20.0;11.0;101850.0;;;1160.0;;;;;;;;1.7;2.6;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,nuages se dissipant ou devenant moins épais;-0.1999999999999886;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;11,13015
7149;2018-11-06T19:00:00+01:00;100580.0;130.0;3.0;190.0;2.9;286.35;281.45;72.0;20000.0;3.0;2.0;2.0;60.0;3.0;800.0;38.0;23.0;;99510.0;;;170.0;285.35;;292.65;;;;;4.8;9.2;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;8.0;990.0;1.0;6.0;1380.0;5.0;3.0;5900.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,13016
7149;2018-11-07T22:00:00+01:00;101240.0;260.0;3.0;200.0;3.8;283.65;281.75;88.0;25000.0;1.0;1.0;1.0;50.0;4.0;450.0;35.0;20.0;10.0;100150.0;;;630.0;;;;;;;;6.0;7.3;-10.0;1.0;0.0;0.0;-30.0;0.0;0.2;0.2;1.8;4.4;;;;;4.0;6.0;480.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,13017
7149;2018-11-08T01:00:00+01:00;101640.0;390.0;3.0;250.0;4.9;282.25;280.55;89.0;25000.0;1.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;100540.0;;;1100.0;;;;;;;;7.6;8.7;-10.0;1.0;0.0;0.0;-60.0;0.0;-0.1;0.2;0.2;4.4;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,13018
7149;2018-11-10T07:00:00+01:00;100260.0;0.0;5.0;200.0;5.8;284.55;282.45;87.0;15000.0;3.0;2.0;2.0;100.0;7.0;450.0;35.0;;;99190.0;;;-1020.0;283.65;;285.15;;;;;10.5;12.6;-10.0;1.0;0.0;0.0;-60.0;0.0;0.2;1.2;1.2;1.2;;;;;7.0;6.0;400.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,13019
