ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2016-08-16T20:00:00+02:00;101210.0;-120.0;6.0;310.0;2.9;301.85;285.75;37.0;30000.0;3.0;0.0;0.0;25.0;1.0;2250.0;31.0;20.0;11.0;100190.0;;;-550.0;290.05;;303.35;;;;;3.7;5.1;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8.0;2000.0;2.0;0.0;7500.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,6010
7149;2016-08-16T23:00:00+02:00;101300.0;80.0;3.0;20.0;4.1;296.85;289.35;63.0;38720.0;2.0;0.0;0.0;10.0;0.0;6500.0;30.0;20.0;11.0;100270.0;;;-540.0;;;;;;;;6.3;6.3;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;6500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,6011
7149;2016-08-17T20:00:00+02:00;100910.0;-60.0;6.0;350.0;2.1;301.15;282.95;32.0;25000.0;1.0;0.0;0.0;25.0;2.0;4500.0;30.0;23.0;10.0;99890.0;;;-300.0;291.35;;303.65;;;;;3.3;4.9;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;3.0;4500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,6012
7149;2016-08-22T11:00:00+02:00;102790.0;70.0;3.0;200.0;2.8;295.05;286.15;57.0;54970.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101730.0;;;680.0;;;;;;;;4.3;5.1;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.6;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,6013
7149;2016-08-25T14:00:00+02:00;101420.0;-90.0;6.0;190.0;2.7;306.35;291.75;42.0;44980.0;2.0;0.0;0.0;10.0;0.0;8000.0;30.0;20.0;11.0;100420.0;;;-330.0;;;;;;;;5.0;5.0;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,6014
7149;2016-08-07T02:00:00+02:00;103030.0;40.0;0.0;250.0;0.8;287.75;284.35;80.0;30000.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;101940.0;;;380.0;;;;;;;;1.1;2.1;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;14.600000000000025;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8,6015
7149;2016-08-11T08:00:00+02:00;102670.0;30.0;3.0;250.0;1.4;283.75;282.65;93.0;27700.0;1.0;2.0;2.0;75.0;2.0;4000.0;30.0;23.0;11.0;101570.0;;;270.0;281.05;;290.45;;;;;2.1;2.3;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;3.0;4000.0;6.0;0.0;8000.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,6016
7149;2016-08-14T20:00:00+02:00;102170.0;0.0;0.0;30.0;4.1;297.85;285.45;46.0;35000.0;3.0;2.0;2.0;75.0;0.0;8000.0;30.0;20.0;11.0;101130.0;;;-50.0;289.95;;301.35;;;;;6.0;6.6;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;6.0;0.0;8000.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;24.700000000000045;16.80000000000001;;28.200000000000045;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8,6017
7149;2016-08-27T23:00:00+02:00;101390.0;40.0;0.0;240.0;0.8;299.25;287.35;48.0;27080.0;2.0;0.0;0.0;0.0;0.0;;30.0;20.0;10.0;100360.0;;;-240.0;;;;;;;;1.7;3.0;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Nuages ne couvrant pas plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;26.100000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8,6018
7149;2016-08-28T14:00:00+02:00;101700.0;-30.0;8.0;230.0;7.3;300.05;288.15;48.0;30000.0;1.0;1.0;1.0;50.0;1.0;1250.0;35.0;23.0;11.0;100670.0;;;150.0;;;;;;;;10.6;10.8;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6.0;1400.0;1.0;3.0;3500.0;2.0;0.0;8000.0;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,6019
7149;2016-08-29T11:00:00+02:00;102130.0;120.0;2.0;270.0;3.5;292.35;288.05;76.0;25000.0;3.0;2.0;2.0;100.0;7.0;450.0;35.0;;;101070.0;;;370.0;;;;;;;;5.5;6.1;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;7.0;6.0;550.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Nuages en formation ou en train de se développer;19.200000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;8,"",6020
7149;2016-09-04T08:00:00+02:00;101560.0;30.0;1.0;280.0;1.8;290.85;288.45;86.0;50000.0;3.0;2.0;2.0;100.0;3.0;2250.0;35.0;27.0;;100500.0;;;-430.0;290.75;;298.45;;;;;2.2;3.7;-10.0;1.0;0.0;0.0;-60.0;0.0;0.2;0.2;0.2;0.2;;;;;3.0;6.0;2400.0;7.0;3.0;4020.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,6021
7149;2016-09-05T17:00:00+02:00;102230.0;-20.0;8.0;140.0;2.0;292.15;291.45;96.0;9000.0;20.0;5.0;2.0;100.0;8.0;150.0;37.0;;;101170.0;;;480.0;;;;;;;;3.0;3.3;-10.0;1.0;0.0;0.0;-30.0;-0.1;0.2;0.6;2.8;3.4;;;;;4.0;7.0;130.0;8.0;7.0;180.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,6022
7149;2016-09-30T08:00:00+02:00;101630.0;10.0;3.0;290.0;2.5;286.35;285.45;94.0;42680.0;0.0;2.0;2.0;90.0;1.0;800.0;;;;100550.0;;;-630.0;286.35;;292.25;;;;;3.4;3.4;-10.0;2.0;0.0;;;0.0;0.2;0.2;0.2;0.2;;;;;1.0;;870.0;5.0;;1740.0;6.0;;4680.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,6023
