ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2021-08-30T20:00:00+02:00;102100.0;10.0;3.0;20.0;5.6;293.05;286.95;68.0;25000.0;3.0;1.0;1.0;50.0;4.0;800.0;38.0;20.0;10.0;101040.0;;;40.0;288.95;;296.15;;;;;9.7;10.0;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.2;;;;;2.0;8.0;960.0;2.0;6.0;2000.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,22010
7149;2021-08-31T08:00:00+02:00;102400.0;70.0;3.0;10.0;5.4;289.45;286.35;82.0;11570.0;1.0;2.0;2.0;90.0;7.0;450.0;35.0;;;101330.0;;;370.0;289.05;;293.05;;;;;8.6;8.7;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6.0;450.0;7.0;6.0;600.0;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,22011
7149;2021-09-03T17:00:00+02:00;101580.0;-170.0;8.0;350.0;0.8;301.95;287.35;41.0;19680.0;0.0;0.0;0.0;;1.0;1750.0;;;;100560.0;;;-520.0;;;;;;;;2.5;4.9;-10.0;0.0;0.0;;;0.0;0.0;;;;;;;;1.0;;1620.0;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,22012
7149;2021-09-04T23:00:00+02:00;101640.0;120.0;1.0;330.0;1.3;294.65;290.25;76.0;15950.0;0.0;1.0;1.0;;5.0;2700.0;;;;100590.0;;;20.0;;;;;;;;1.6;4.0;-10.0;0.0;0.0;;;0.0;0.0;0.0;-0.1;0.6;;;;;5.0;;2700.0;;9.0;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,22013
7149;2021-09-08T20:00:00+02:00;100980.0;-10.0;5.0;230.0;4.8;299.95;291.75;61.0;30000.0;3.0;2.0;2.0;90.0;4.0;1750.0;38.0;20.0;12.0;99960.0;;;-680.0;290.45;;304.65;;;;;7.2;10.1;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8.0;1520.0;4.0;6.0;2000.0;7.0;0.0;8000.0;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,22014
7149;2021-09-12T17:00:00+02:00;101790.0;-100.0;7.0;60.0;1.8;295.75;283.85;47.0;31600.0;0.0;2.0;2.0;90.0;7.0;1250.0;;;;100740.0;;;-150.0;;;;;;;;3.8;5.3;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;7.0;;1470.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;22.600000000000023;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9,"",22015
7149;2021-09-15T14:00:00+02:00;101230.0;20.0;2.0;320.0;1.8;294.95;291.75;82.0;34150.0;0.0;2.0;2.0;100.0;8.0;450.0;;;;100190.0;;;10.0;;;;;;;;7.6;7.6;-10.0;1.0;0.0;;;-0.1;0.2;10.3;10.5;12.1;;;;;5.0;;420.0;7.0;;660.0;7.0;;990.0;;8.0;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;On n’a pas observé d’évolution des nuages ou on n’a pas pu suivre cette évolution;21.80000000000001;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9,"",22016
7149;2021-09-17T14:00:00+02:00;101590.0;-100.0;8.0;140.0;2.9;294.85;284.55;52.0;20000.0;1.0;1.0;1.0;60.0;3.0;1250.0;31.0;20.0;11.0;100540.0;;;-310.0;;;;;;;;5.9;6.9;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;8.0;1200.0;3.0;0.0;8000.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,22017
7149;2021-09-29T23:00:00+02:00;102910.0;160.0;1.0;270.0;2.5;283.65;279.55;76.0;20000.0;2.0;0.0;0.0;50.0;0.0;7500.0;30.0;20.0;12.0;101810.0;;;1000.0;;;;;;;;3.4;3.8;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;3.5;;;;;4.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,22018
7149;2021-09-30T11:00:00+02:00;102920.0;0.0;4.0;200.0;2.4;286.45;280.45;67.0;30000.0;2.0;2.0;2.0;60.0;1.0;4000.0;30.0;23.0;11.0;101830.0;;;750.0;;;;;;;;4.3;4.3;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.2;0.2;0.2;;;;;1.0;3.0;4000.0;5.0;0.0;8000.0;;;;;;;48.716833,2.384333;ORLY;Stationnaire,la pression atmosphérique est la même que trois heures auparavant;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;État du ciel inchangé dans l’ensemble;13.300000000000011;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;9,22019
