ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2018-01-02T22:00:00+01:00;100950.0;-180.0;6.0;220.0;4.4;284.25;283.15;93.0;15000.0;1.0;2.0;2.0;100.0;7.0;250.0;35.0;;;99870.0;;;-70.0;;;;;;;;7.6;7.6;-10.0;1.0;0.0;0.0;-30.0;0.0;-0.1;0.6;0.6;1.2;;;;;5.0;7.0;270.0;7.0;6.0;720.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,12010
7149;2018-01-18T16:00:00+01:00;100720.0;-30.0;5.0;290.0;5.5;283.15;280.25;82.0;19830.0;0.0;6.0;2.0;100.0;8.0;800.0;;;;99640.0;;;-780.0;;;;;;;;8.1;14.1;-10.0;1.0;0.0;;;0.2;0.4;8.3;8.9;11.7;;;;;1.0;;660.0;6.0;;1290.0;7.0;;1500.0;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,12011
7149;2018-01-27T16:00:00+01:00;103360.0;-10.0;5.0;200.0;3.6;277.95;277.25;95.0;6040.0;2.0;2.0;2.0;100.0;8.0;150.0;36.0;;;102230.0;;;1250.0;;;;;;;;6.2;7.2;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;1.4;;;;;8.0;7.0;180.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse,puis en hausse,12012
7149;2018-01-27T19:00:00+01:00;103420.0;60.0;1.0;200.0;4.1;277.45;276.25;92.0;25000.0;1.0;2.0;2.0;90.0;6.0;250.0;36.0;27.0;;102290.0;;;1020.0;274.95;;278.05;;;;;6.7;7.8;-10.0;1.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;1.4;;;;;6.0;7.0;240.0;7.0;3.0;2900.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,12013
7149;2018-01-30T16:00:00+01:00;102770.0;-250.0;6.0;210.0;3.6;283.85;281.95;88.0;54980.0;1.0;2.0;2.0;100.0;8.0;450.0;35.0;;;101670.0;;;-430.0;;;;;;;;6.1;6.3;-10.0;1.0;0.0;0.0;-30.0;0.0;-0.1;-0.1;-0.1;-0.1;;;;;5.0;6.0;390.0;7.0;6.0;630.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,12014
7149;2018-01-31T22:00:00+01:00;100710.0;10.0;3.0;290.0;6.5;279.15;276.45;83.0;40000.0;25.0;8.0;6.0;90.0;7.0;450.0;38.0;;;99610.0;;;-1830.0;;;;;;;;11.6;12.2;-10.0;2.0;0.0;0.0;-30.0;0.6;0.6;3.2;10.3;10.3;;;;;1.0;8.0;500.0;5.0;6.0;950.0;5.0;6.0;1250.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,12015
7149;2018-02-02T04:00:00+01:00;100940.0;50.0;1.0;260.0;3.2;273.65;272.55;92.0;20000.0;1.0;1.0;1.0;60.0;3.0;800.0;35.0;23.0;;99820.0;;;380.0;;;;;;;;4.3;5.5;-10.0;1.0;0.0;0.0;-30.0;0.0;0.0;0.0;-0.1;0.4;;;;;3.0;6.0;600.0;2.0;3.0;4300.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,12016
7149;2018-02-05T22:00:00+01:00;101720.0;-100.0;7.0;40.0;5.7;273.65;272.75;94.0;1740.0;71.0;7.0;7.0;100.0;8.0;250.0;35.0;;;100590.0;;;-590.0;;;;;;;;8.3;8.5;-10.0;12.0;-0.02;0.01;-30.0;0.2;0.2;0.2;0.8;0.8;;;;;5.0;7.0;210.0;8.0;6.0;600.0;;;;;;;48.716833,2.384333;ORLY;En baisse;Neige,ou pluie et neige mêlées;Chute continue de flocons de neige,12017
7149;2018-02-06T22:00:00+01:00;101210.0;50.0;1.0;10.0;5.6;272.15;271.45;95.0;860.0;71.0;7.0;7.0;100.0;8.0;150.0;;;;100080.0;;;-510.0;;;;;;;;9.4;11.3;-10.0;13.0;;;;0.8;2.0;3.8;5.6;7.8;;;;;7.0;;180.0;8.0;;300.0;;;;;;;48.716833,2.384333;ORLY;En hausse,puis stationnaire,12018
7149;2018-02-08T07:00:00+01:00;102210.0;50.0;3.0;310.0;0.7;267.45;266.05;90.0;10000.0;3.0;1.0;1.0;75.0;0.0;6400.0;30.0;20.0;11.0;101050.0;;;800.0;267.25;;272.55;;;;;1.3;1.9;-10.0;13.0;0.1;0.0;-60.0;0.0;0.0;0.0;0.0;0.8;;;;;6.0;0.0;6400.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,12019
