ID OMM station;Date;Pression au niveau mer;Variation de pression en 3 heures;Type de tendance barométrique;Direction du vent moyen 10 mn;Vitesse du vent moyen 10 mn;Température;Point de rosée;Humidité;Visibilité horizontale;Temps présent;Temps passé 1;Temps passé 2;Nebulosité totale;Nébulosité  des nuages de l' étage inférieur;Hauteur de la base des nuages de l'étage inférieur;Type des nuages de l'étage inférieur;Type des nuages de l'étage moyen;Type des nuages de l'étage supérieur;Pression station;Niveau barométrique;Géopotentiel;Variation de pression en 24 heures;Température minimale sur 12 heures;Température minimale sur 24 heures;Température maximale sur 12 heures;Température maximale sur 24 heures;Température minimale du sol sur 12 heures;Méthode de mesure Température du thermomètre mouillé;Température du thermomètre mouillé;Rafale sur les 10 dernières minutes;Rafales sur une période;Periode de mesure de la rafale;Etat du sol;Hauteur totale de la couche de neige,glace,autre au sol;Hauteur de la neige fraîche;Periode de mesure de la neige fraiche;Précipitations dans la dernière heure;Précipitations dans les 3 dernières heures;Précipitations dans les 6 dernières heures;Précipitations dans les 12 dernières heures;Précipitations dans les 24 dernières heures;Phénomène spécial 1;Phénomène spécial 2;Phénomène spécial 3;Phénomène spécial 4;Nébulosité couche nuageuse 1;Type nuage 1;Hauteur de base 1;Nébulosité couche nuageuse 2;Type nuage 2;Hauteur de base 2;Nébulosité couche nuageuse 3;Type nuage 3;Hauteur de base 3;Nébulosité couche nuageuse 4;Type nuage 4;Hauteur de base 4;Coordonnees;Nom;Type de tendance barométrique.1;Temps passé 1.1;Temps présent.1;Température (°C);Température minimale sur 12 heures (°C);Température minimale sur 24 heures (°C);Température maximale sur 12 heures (°C);Température maximale sur 24 heures (°C);Température minimale du sol sur 12 heures (en °C);Latitude;Longitude;Altitude;communes (name);communes (code);EPCI (name);EPCI (code);department (name);department (code);region (name);region (code);mois_de_l_annee,index
7149;2017-05-18T08:00:00+02:00;101310.0;10.0;3.0;190.0;2.8;288.95;287.45;91.0;36610.0;3.0;2.0;2.0;90.0;7.0;250.0;35.0;;;100250.0;;;-670.0;288.55;;294.65;;;;;4.5;4.7;-10.0;2.0;0.0;0.0;-60.0;0.0;0.0;1.1;6.9;6.9;;;;;5.0;7.0;240.0;3.0;6.0;800.0;5.0;6.0;1580.0;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,9025
7149;2017-05-21T08:00:00+02:00;102650.0;60.0;3.0;80.0;0.5;284.05;281.75;86.0;20000.0;2.0;0.0;0.0;25.0;0.0;7500.0;30.0;20.0;11.0;101550.0;;;620.0;280.45;;289.75;;;;;0.9;0.9;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;2.0;0.0;7500.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,9026
7149;2017-05-23T17:00:00+02:00;102250.0;30.0;2.0;340.0;4.3;296.85;283.55;43.0;35000.0;1.0;2.0;2.0;60.0;1.0;1750.0;31.0;20.0;11.0;101200.0;;;710.0;;;;;;;;7.6;9.0;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8.0;1500.0;5.0;0.0;8000.0;;;;;;;48.716833,2.384333;ORLY;En hausse;Nuages couvrant plus de la moitié du ciel pendant toute la période considérée;Dans l’ensemble,nuages se dissipant ou devenant moins épais;23.700000000000045;;;;;;48.716833;2.384333;89;Athis-Mons;91027;Métropole du Grand Paris;200054781;Essonne;91;Île-de-France;11;5,9027
7149;2017-05-27T23:00:00+02:00;101670.0;100.0;3.0;360.0;1.3;297.25;289.55;62.0;37550.0;3.0;2.0;2.0;90.0;1.0;1750.0;35.0;28.0;12.0;100630.0;;;270.0;;;;;;;;1.9;5.3;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;6.0;1700.0;1.0;3.0;3500.0;2.0;3.0;7000.0;5.0;0.0;8000.0;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,9028
7149;2017-05-30T05:00:00+02:00;101440.0;-70.0;6.0;260.0;2.9;291.15;288.05;82.0;30000.0;3.0;2.0;2.0;90.0;7.0;3700.0;30.0;27.0;;100380.0;;;160.0;;;;;;;;4.2;4.2;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;3.0;3.0;3700.0;6.0;3.0;4700.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,9029
7149;2017-05-31T17:00:00+02:00;102110.0;-150.0;6.0;50.0;3.2;296.55;284.55;47.0;30000.0;1.0;2.0;2.0;90.0;4.0;1750.0;35.0;20.0;12.0;101060.0;;;290.0;;;;;;;;4.7;7.6;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;0.0;0.0;0.0;;;;;4.0;6.0;1500.0;6.0;0.0;8000.0;;;;;;;48.716833,2.384333;ORLY;En baisse,puis stationnaire,9030
7149;2017-06-02T08:00:00+02:00;101680.0;20.0;3.0;70.0;1.1;293.05;287.15;69.0;35000.0;1.0;2.0;2.0;90.0;2.0;800.0;38.0;27.0;;100630.0;;;-480.0;290.65;;298.65;;;;;1.9;2.5;-10.0;0.0;0.0;0.0;-60.0;0.0;0.0;0.0;0.0;0.0;;;;;1.0;8.0;800.0;2.0;6.0;2200.0;2.0;3.0;3100.0;7.0;3.0;3600.0;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,9031
7149;2017-05-12T14:00:00+02:00;100120.0;20.0;0.0;200.0;5.6;290.85;287.55;81.0;10000.0;17.0;9.0;8.0;90.0;5.0;800.0;39.0;20.0;13.0;99080.0;;;470.0;;;;;;;;8.5;9.2;-10.0;0.0;0.0;0.0;-60.0;2.9;2.9;2.9;3.1;3.3;;;;;2.0;8.0;780.0;3.0;6.0;1700.0;3.0;0.0;6000.0;3.0;9.0;900.0;48.716833,2.384333;ORLY;En hausse,puis en baisse la pression atmosphérique est la même ou plus haute que trois heures auparavant;Orage(s) avec ou sans précipitations;Orage,9032
7149;2017-06-06T23:00:00+02:00;101290.0;290.0;3.0;240.0;4.4;285.45;280.55;72.0;30000.0;1.0;0.0;0.0;40.0;3.0;1750.0;31.0;20.0;10.0;100210.0;;;670.0;;;;;;;;6.4;8.4;-10.0;0.0;0.0;0.0;-30.0;0.0;0.0;-0.1;0.2;7.4;;;;;3.0;8.0;1520.0;;;;;;;;;;48.716833,2.384333;ORLY;En baisse ou stationnaire,puis en hausse,9033
7149;2017-06-10T14:00:00+02:00;101960.0;-40.0;8.0;200.0;3.6;298.25;285.15;44.0;29020.0;0.0;0.0;0.0;;0.0;;;;;100920.0;;;450.0;;;;;;;;6.0;6.2;-10.0;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;;;;48.716833,2.384333;ORLY;Stationnaire ou en hausse,puis en baisse,9034
